438272.365	3462265.26	2287	1401	2.434
438262.325	3462288.16	2287	1402	2.434
438252.285	3462311.06	2287	1403	2.434
438242.244	3462333.97	2287	1404	2.434
438232.204	3462356.87	2287	1405	2.434
438222.164	3462379.77	2287	1406	2.434
438189.233	3462392.63	2286	1407	2.434
438179.193	3462415.53	2286	1408	2.434
438169.153	3462438.43	2286	1409	2.434
438159.113	3462461.33	2286	1410	2.434
438149.072	3462484.23	2286	1411	2.434
438139.032	3462507.13	2286	1412	2.434
438128.992	3462530.03	2286	1413	2.434
438096.061	3462542.89	2285	1414	2.434
438086.021	3462565.79	2285	1415	2.434
438075.981	3462588.69	2285	1416	2.434
438065.94	3462611.59	2285	1417	2.434
438055.9	3462634.5	2285	1418	2.434
438045.86	3462657.4	2285	1419	2.434
438088.831	3462621.64	2286	1417	2.434
438111.721	3462631.68	2287	1417	2.434
438121.761	3462608.77	2287	1416	2.434
438154.692	3462595.91	2288	1415	2.434
438164.732	3462573.01	2288	1414	2.434
438197.663	3462560.15	2289	1413	2.434
438220.553	3462570.19	2290	1413	2.434
438230.593	3462547.29	2290	1412	2.434
438263.524	3462534.43	2291	1411	2.434
438296.454	3462521.57	2292	1410	2.434
438306.495	3462498.67	2292	1409	2.434
438329.385	3462508.71	2293	1409	2.434
438339.425	3462485.81	2293	1408	2.434
438372.356	3462472.95	2294	1407	2.434
438405.286	3462460.09	2295	1406	2.434
438438.217	3462447.23	2296	1405	2.434
438471.147	3462434.37	2297	1404	2.434
438481.188	3462411.47	2297	1403	2.434
438514.118	3462398.6	2298	1402	2.434
438547.049	3462385.74	2299	1401	2.434
438579.979	3462372.88	2300	1400	2.434
438590.02	3462349.98	2300	1399	2.434
438622.95	3462337.12	2301	1398	2.434
438655.881	3462324.26	2302	1397	2.434
438688.811	3462311.4	2303	1396	2.434
438698.852	3462288.5	2303	1395	2.434
438721.742	3462298.54	2304	1395	2.434
438754.672	3462285.68	2305	1394	2.434
438764.713	3462262.78	2305	1393	2.434
438797.643	3462249.92	2306	1392	2.434
438807.683	3462227.02	2306	1391	2.434
438830.574	3462237.06	2307	1391	2.434
438863.504	3462224.2	2308	1390	2.434
438873.545	3462201.3	2308	1389	2.434
438906.475	3462188.43	2309	1388	2.434
438929.365	3462198.47	2310	1388	2.434
438939.406	3462175.57	2310	1387	2.434
438972.336	3462162.71	2311	1386	2.434
438982.376	3462139.81	2311	1385	2.434
439015.307	3462126.95	2312	1384	2.434
439038.197	3462136.99	2313	1384	2.434
439048.238	3462114.09	2313	1383	2.434
439081.168	3462101.23	2314	1382	2.434
439114.099	3462088.37	2315	1381	2.434
439124.139	3462065.47	2315	1380	2.434
439147.029	3462075.51	2316	1380	2.434
439157.07	3462052.61	2316	1379	2.434
439190	3462039.75	2317	1378	2.434
439222.931	3462026.89	2318	1377	2.434
439255.861	3462014.03	2319	1376	2.434
439288.792	3462001.17	2320	1375	2.434
439298.832	3461978.26	2320	1374	2.434
439331.763	3461965.4	2321	1373	2.434
439364.693	3461952.54	2322	1372	2.434
439397.624	3461939.68	2323	1371	2.434
439407.664	3461916.78	2323	1370	2.434
439430.554	3461926.82	2324	1370	2.434
439463.485	3461913.96	2325	1369	2.434
439473.525	3461891.06	2325	1368	2.434
439506.456	3461878.2	2326	1367	2.434
439516.496	3461855.3	2326	1366	2.434
439539.386	3461865.34	2327	1366	2.434
439572.317	3461852.48	2328	1365	2.434
439582.357	3461829.58	2328	1364	2.434
439615.287	3461816.72	2329	1363	2.434
439648.218	3461803.86	2330	1362	2.434
439681.149	3461791	2331	1361	2.434
439691.189	3461768.09	2331	1360	2.434
439724.119	3461755.23	2332	1359	2.434
439747.01	3461765.27	2333	1359	2.434
439769.9	3461775.31	2334	1359	2.434
439802.831	3461762.45	2335	1358	2.434
439825.721	3461772.49	2336	1358	2.434
439848.611	3461782.53	2337	1358	2.434
439871.501	3461792.57	2338	1358	2.434
439894.392	3461802.61	2339	1358	2.434
439917.282	3461812.65	2340	1358	2.434
439940.172	3461822.69	2341	1358	2.434
439963.063	3461832.73	2342	1358	2.434
439985.953	3461842.77	2343	1358	2.434
440008.843	3461852.81	2344	1358	2.434
440031.733	3461862.85	2345	1358	2.434
440054.624	3461872.89	2346	1358	2.434
440077.514	3461882.93	2347	1358	2.434
440100.404	3461892.97	2348	1358	2.434
440123.295	3461903.01	2349	1358	2.434
440146.185	3461913.05	2350	1358	2.434
440169.075	3461923.09	2351	1358	2.434
440191.966	3461933.13	2352	1358	2.434
440214.856	3461943.17	2353	1358	2.434
440237.746	3461953.21	2354	1358	2.434
440260.636	3461963.25	2355	1358	2.434
440283.527	3461973.29	2356	1358	2.434
440306.417	3461983.33	2357	1358	2.434
440329.307	3461993.37	2358	1358	2.434
440362.238	3461980.51	2359	1357	2.434
440385.128	3461990.55	2360	1357	2.434
440408.018	3462000.59	2361	1357	2.434
440430.909	3462010.63	2362	1357	2.434
440453.799	3462020.67	2363	1357	2.434
440476.689	3462030.71	2364	1357	2.434
440499.58	3462040.75	2365	1357	2.434
440522.47	3462050.79	2366	1357	2.434
440545.36	3462060.83	2367	1357	2.434
440568.25	3462070.87	2368	1357	2.434
440591.141	3462080.91	2369	1357	2.434
440614.031	3462090.95	2370	1357	2.434
440636.921	3462100.99	2371	1357	2.434
440659.812	3462111.03	2372	1357	2.434
440682.702	3462121.07	2373	1357	2.434
440705.592	3462131.11	2374	1357	2.434
440728.483	3462141.15	2375	1357	2.434
440751.373	3462151.19	2376	1357	2.434
440774.263	3462161.23	2377	1357	2.434
440797.153	3462171.27	2378	1357	2.434
440820.044	3462181.31	2379	1357	2.434
440842.934	3462191.35	2380	1357	2.434
440865.824	3462201.39	2381	1357	2.434
440898.755	3462188.53	2382	1356	2.434
440921.645	3462198.57	2383	1356	2.434
440944.535	3462208.61	2384	1356	2.434
440967.426	3462218.65	2385	1356	2.434
440990.316	3462228.69	2386	1356	2.434
441013.206	3462238.73	2387	1356	2.434
441036.097	3462248.77	2388	1356	2.434
441058.987	3462258.81	2389	1356	2.434
441081.877	3462268.85	2390	1356	2.434
441104.767	3462278.89	2391	1356	2.434
441127.658	3462288.93	2392	1356	2.434
441150.548	3462298.97	2393	1356	2.434
441173.438	3462309.01	2394	1356	2.434
441196.329	3462319.05	2395	1356	2.434
441219.219	3462329.09	2396	1356	2.434
441242.109	3462339.13	2397	1356	2.434
441264.999	3462349.17	2398	1356	2.434
441287.89	3462359.21	2399	1356	2.434
441310.78	3462369.25	2400	1356	2.434
441333.67	3462379.29	2401	1356	2.434
441356.561	3462389.33	2402	1356	2.434
441379.451	3462399.37	2403	1356	2.434
441402.341	3462409.41	2404	1356	2.434
441435.272	3462396.55	2405	1355	2.434
441458.162	3462406.59	2406	1355	2.434
441481.052	3462416.63	2407	1355	2.434
441503.943	3462426.67	2408	1355	2.434
441526.833	3462436.71	2409	1355	2.434
441549.723	3462446.75	2410	1355	2.434
441572.614	3462456.79	2411	1355	2.434
441595.504	3462466.83	2412	1355	2.434
441618.394	3462476.87	2413	1355	2.434
441641.284	3462486.91	2414	1355	2.434
441664.175	3462496.95	2415	1355	2.434
441687.065	3462506.99	2416	1355	2.434
441709.955	3462517.03	2417	1355	2.434
441732.846	3462527.07	2418	1355	2.434
441755.736	3462537.11	2419	1355	2.434
441778.626	3462547.15	2420	1355	2.434
441801.516	3462557.19	2421	1355	2.434
441824.407	3462567.23	2422	1355	2.434
441847.297	3462577.27	2423	1355	2.434
441870.187	3462587.31	2424	1355	2.434
441893.078	3462597.35	2425	1355	2.434
441915.968	3462607.39	2426	1355	2.434
441938.858	3462617.43	2427	1355	2.434
441971.789	3462604.57	2428	1354	2.434
441994.679	3462614.61	2429	1354	2.434
442017.569	3462624.65	2430	1354	2.434
442040.46	3462634.69	2431	1354	2.434
442063.35	3462644.73	2432	1354	2.434
442086.24	3462654.77	2433	1354	2.434
442109.131	3462664.81	2434	1354	2.434
442132.021	3462674.85	2435	1354	2.434
442154.911	3462684.89	2436	1354	2.434
442177.801	3462694.93	2437	1354	2.434
442200.692	3462704.97	2438	1354	2.434
442223.582	3462715.01	2439	1354	2.434
442246.472	3462725.05	2440	1354	2.434
442269.363	3462735.09	2441	1354	2.434
442292.253	3462745.13	2442	1354	2.434
442315.143	3462755.17	2443	1354	2.434
442338.033	3462765.21	2444	1354	2.434
442360.924	3462775.25	2445	1354	2.434
442383.814	3462785.29	2446	1354	2.434
442406.704	3462795.33	2447	1354	2.434
442429.595	3462805.37	2448	1354	2.434
442452.485	3462815.41	2449	1354	2.434
442475.375	3462825.45	2450	1354	2.434
442498.265	3462835.49	2451	1354	2.434
442531.196	3462822.63	2452	1353	2.434
442554.086	3462832.67	2453	1353	2.434
442576.977	3462842.71	2454	1353	2.434
442599.867	3462852.75	2455	1353	2.434
442622.757	3462862.79	2456	1353	2.434
442645.647	3462872.83	2457	1353	2.434
442668.538	3462882.87	2458	1353	2.434
442691.428	3462892.91	2459	1353	2.434
442714.318	3462902.95	2460	1353	2.434
442737.209	3462912.99	2461	1353	2.434
442760.099	3462923.03	2462	1353	2.434
442782.989	3462933.07	2463	1353	2.434
442805.88	3462943.11	2464	1353	2.434
442828.77	3462953.15	2465	1353	2.434
442851.66	3462963.19	2466	1353	2.434
442874.55	3462973.23	2467	1353	2.434
442897.441	3462983.27	2468	1353	2.434
442920.331	3462993.31	2469	1353	2.434
442943.221	3463003.36	2470	1353	2.434
442966.112	3463013.4	2471	1353	2.434
442989.002	3463023.44	2472	1353	2.434
443011.892	3463033.48	2473	1353	2.434
443034.782	3463043.52	2474	1353	2.434
443067.713	3463030.65	2475	1352	2.434
443090.603	3463040.69	2476	1352	2.434
443113.494	3463050.73	2477	1352	2.434
443136.384	3463060.77	2478	1352	2.434
443159.274	3463070.81	2479	1352	2.434
443182.164	3463080.85	2480	1352	2.434
443205.055	3463090.89	2481	1352	2.434
443227.945	3463100.93	2482	1352	2.434
443250.835	3463110.97	2483	1352	2.434
443273.726	3463121.01	2484	1352	2.434
443296.616	3463131.05	2485	1352	2.434
443319.506	3463141.09	2486	1352	2.434
443342.397	3463151.14	2487	1352	2.434
443365.287	3463161.18	2488	1352	2.434
443388.177	3463171.22	2489	1352	2.434
443411.067	3463181.26	2490	1352	2.434
443433.958	3463191.3	2491	1352	2.434
443456.848	3463201.34	2492	1352	2.434
443479.738	3463211.38	2493	1352	2.434
443502.629	3463221.42	2494	1352	2.434
443525.519	3463231.46	2495	1352	2.434
443548.409	3463241.5	2496	1352	2.434
443571.299	3463251.54	2497	1352	2.434
443604.23	3463238.67	2498	1351	2.434
443627.12	3463248.71	2499	1351	2.434
443650.011	3463258.75	2500	1351	2.434
443672.901	3463268.79	2501	1351	2.434
443695.791	3463278.83	2502	1351	2.434
443718.681	3463288.87	2503	1351	2.434
443741.572	3463298.92	2504	1351	2.434
443764.462	3463308.96	2505	1351	2.434
443787.352	3463319	2506	1351	2.434
443810.243	3463329.04	2507	1351	2.434
443833.133	3463339.08	2508	1351	2.434
443856.023	3463349.12	2509	1351	2.434
